id,title,type,release_year,age_certification,runtime,genre.2.1,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,Revenue(In Millions)
tm131038,Public Enemies,MOVIE,2009,R,140,crime,"['US', 'JP']",7,300773,85.039,7,286
tm131038,Public Enemies,MOVIE,2009,R,140,drama,"['US', 'JP']",7,300773,85.039,7,286
tm131038,Public Enemies,MOVIE,2009,R,140,history,"['US', 'JP']",7,300773,85.039,7,286
tm131038,Public Enemies,MOVIE,2009,R,140,european,"['US', 'JP']",7,300773,85.039,7,286
tm58382,Not Another Teen Movie,MOVIE,2001,R,89,comedy,['US'],5.7,105352,36.438,5.7,148
tm35463,Blow,MOVIE,2001,R,124,crime,['US'],7.5,258431,24.348,7.5,170
tm35463,Blow,MOVIE,2001,R,124,drama,['US'],7.5,258431,24.348,7.5,170
tm30603,Hancock,MOVIE,2008,PG-13,92,fantasy,['US'],6.4,476593,121.985,6.4,229
tm30603,Hancock,MOVIE,2008,PG-13,92,action,['US'],6.4,476593,121.985,6.4,229
tm30603,Hancock,MOVIE,2008,PG-13,92,crime,['US'],6.4,476593,121.985,6.4,229
tm30603,Hancock,MOVIE,2008,PG-13,92,drama,['US'],6.4,476593,121.985,6.4,229
ts22018,iCarly,SHOW,2007,TV-G,26,comedy,['US'],6.7,38877,100.996,6.7,120
ts22018,iCarly,SHOW,2007,TV-G,26,family,['US'],6.7,38877,100.996,6.7,120
ts22018,iCarly,SHOW,2007,TV-G,26,romance,['US'],6.7,38877,100.996,6.7,120
tm20959,The Pursuit of Happyness,MOVIE,2006,PG-13,117,drama,['US'],8,501457,47.893,8,278
tm20959,The Pursuit of Happyness,MOVIE,2006,PG-13,117,european,['US'],8,501457,47.893,8,278
tm136308,Monster,MOVIE,2003,R,110,crime,['US'],7.3,150339,16.309,7.3,278
tm136308,Monster,MOVIE,2003,R,110,drama,['US'],7.3,150339,16.309,7.3,278
tm136308,Monster,MOVIE,2003,R,110,thriller,['US'],7.3,150339,16.309,7.3,278
tm136308,Monster,MOVIE,2003,R,110,european,['US'],7.3,150339,16.309,7.3,278
tm29737,Rambo,MOVIE,2008,R,92,action,"['DE', 'US']",7,230333,72.224,7,28
tm29737,Rambo,MOVIE,2008,R,92,thriller,"['DE', 'US']",7,230333,72.224,7,28
tm29737,Rambo,MOVIE,2008,R,92,war,"['DE', 'US']",7,230333,72.224,7,28
tm29737,Rambo,MOVIE,2008,R,92,european,"['DE', 'US']",7,230333,72.224,7,28
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,drama,['US'],6.7,121364,14.619,6.7,202
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,comedy,['US'],6.7,121364,14.619,6.7,202
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,romance,['US'],6.7,121364,14.619,6.7,202
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,83,comedy,['US'],7,194695,15.026,7,18
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,horror,"['CA', 'US']",5.6,87083,50.592,5.6,80
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,thriller,"['CA', 'US']",5.6,87083,50.592,5.6,80
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,fantasy,"['CA', 'US']",5.6,87083,50.592,5.6,80
ts21197,Merlin,SHOW,2008,TV-PG,44,action,['GB'],7.9,80927,74.931,7.9,267
ts21197,Merlin,SHOW,2008,TV-PG,44,drama,['GB'],7.9,80927,74.931,7.9,267
ts21197,Merlin,SHOW,2008,TV-PG,44,scifi,['GB'],7.9,80927,74.931,7.9,267
ts21197,Merlin,SHOW,2008,TV-PG,44,fantasy,['GB'],7.9,80927,74.931,7.9,267
ts21197,Merlin,SHOW,2008,TV-PG,44,european,['GB'],7.9,80927,74.931,7.9,267
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,action,['US'],7.9,6636,28.925,7.9,197
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,animation,['US'],7.9,6636,28.925,7.9,197
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,comedy,['US'],7.9,6636,28.925,7.9,197
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,drama,['US'],7.9,6636,28.925,7.9,197
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,family,['US'],7.9,6636,28.925,7.9,197
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,scifi,['US'],7.9,6636,28.925,7.9,197
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,animation,['US'],6.9,229274,58.945,6.9,231
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,comedy,['US'],6.9,229274,58.945,6.9,231
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,family,['US'],6.9,229274,58.945,6.9,231
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,fantasy,['US'],6.9,229274,58.945,6.9,231
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,scifi,['US'],6.9,229274,58.945,6.9,231
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,romance,['US'],6.9,229274,58.945,6.9,231
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,drama,['US'],6.9,229274,58.945,6.9,231
ts31263,The Mole,SHOW,2001,TV-14,47,reality,"['BE', 'US']",7.6,1155,2.189,7.6,270
ts30313,Offspring,SHOW,2010,Unrated,44,drama,['AU'],8.3,4880,10.243,8.3,287
ts30313,Offspring,SHOW,2010,Unrated,44,comedy,['AU'],8.3,4880,10.243,8.3,287
tm79895,Halloween,MOVIE,2007,R,109,horror,['US'],6,119606,38.491,6,216
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,scifi,['JP'],8.7,62367,35.011,8.7,22
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,action,['JP'],8.7,62367,35.011,8.7,22
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,animation,['JP'],8.7,62367,35.011,8.7,22
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,drama,['JP'],8.7,62367,35.011,8.7,22
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,war,['JP'],8.7,62367,35.011,8.7,22
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,thriller,['JP'],8.7,62367,35.011,8.7,22
tm116324,Jackass: The Movie,MOVIE,2002,R,88,comedy,['US'],6.6,94423,25.23,6.6,219
tm116324,Jackass: The Movie,MOVIE,2002,R,88,documentation,['US'],6.6,94423,25.23,6.6,219
tm116324,Jackass: The Movie,MOVIE,2002,R,88,action,['US'],6.6,94423,25.23,6.6,219
tm39828,Semi-Pro,MOVIE,2008,R,94,comedy,['US'],5.8,82159,12.789,5.8,146
tm39828,Semi-Pro,MOVIE,2008,R,94,sport,['US'],5.8,82159,12.789,5.8,146
tm39828,Semi-Pro,MOVIE,2008,R,94,european,['US'],5.8,82159,12.789,5.8,146
tm23935,The Lake House,MOVIE,2006,PG,99,drama,['US'],6.8,149070,16.31,6.8,71
tm23935,The Lake House,MOVIE,2006,PG,99,thriller,['US'],6.8,149070,16.31,6.8,71
tm23935,The Lake House,MOVIE,2006,PG,99,fantasy,['US'],6.8,149070,16.31,6.8,71
tm23935,The Lake House,MOVIE,2006,PG,99,romance,['US'],6.8,149070,16.31,6.8,71
tm23935,The Lake House,MOVIE,2006,PG,99,documentation,['US'],6.8,149070,16.31,6.8,71
tm78067,The Girl Next Door,MOVIE,2007,R,91,crime,['US'],6.5,26293,13.131,6.5,58
tm78067,The Girl Next Door,MOVIE,2007,R,91,drama,['US'],6.5,26293,13.131,6.5,58
tm78067,The Girl Next Door,MOVIE,2007,R,91,horror,['US'],6.5,26293,13.131,6.5,58
tm78067,The Girl Next Door,MOVIE,2007,R,91,thriller,['US'],6.5,26293,13.131,6.5,58
tm95252,The Book of Eli,MOVIE,2010,R,118,scifi,['US'],6.8,314920,30.476,6.8,127
tm95252,The Book of Eli,MOVIE,2010,R,118,action,['US'],6.8,314920,30.476,6.8,127
tm95252,The Book of Eli,MOVIE,2010,R,118,thriller,['US'],6.8,314920,30.476,6.8,127
tm95252,The Book of Eli,MOVIE,2010,R,118,drama,['US'],6.8,314920,30.476,6.8,127
tm95252,The Book of Eli,MOVIE,2010,R,118,european,['US'],6.8,314920,30.476,6.8,127
tm32919,Blood Diamond,MOVIE,2006,R,143,drama,"['DE', 'US']",8,541547,47.39,8,30
tm32919,Blood Diamond,MOVIE,2006,R,143,thriller,"['DE', 'US']",8,541547,47.39,8,30
tm32919,Blood Diamond,MOVIE,2006,R,143,action,"['DE', 'US']",8,541547,47.39,8,30
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,romance,['US'],6.7,108029,17.486,6.7,176
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,drama,['US'],6.7,108029,17.486,6.7,176
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,comedy,['US'],6.7,108029,17.486,6.7,176
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,fantasy,['US'],6.7,108029,17.486,6.7,176
tm30205,Ip Man,MOVIE,2008,R,106,drama,['HK'],8,222372,21.074,8,185
tm30205,Ip Man,MOVIE,2008,R,106,fantasy,['HK'],8,222372,21.074,8,185
tm30205,Ip Man,MOVIE,2008,R,106,comedy,['HK'],8,222372,21.074,8,185
tm30205,Ip Man,MOVIE,2008,R,106,history,['HK'],8,222372,21.074,8,185
tm30205,Ip Man,MOVIE,2008,R,106,action,['HK'],8,222372,21.074,8,185
tm40009,21,MOVIE,2008,PG-13,123,crime,['US'],6.8,249016,27.013,6.8,163
tm40009,21,MOVIE,2008,PG-13,123,drama,['US'],6.8,249016,27.013,6.8,163
tm40009,21,MOVIE,2008,PG-13,123,history,['US'],6.8,249016,27.013,6.8,163
tm40009,21,MOVIE,2008,PG-13,123,thriller,['US'],6.8,249016,27.013,6.8,163
tm141390,Friday the 13th,MOVIE,2009,R,97,horror,['US'],5.5,106970,45.551,5.5,279
tm141390,Friday the 13th,MOVIE,2009,R,97,thriller,['US'],5.5,106970,45.551,5.5,279
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,action,['JP'],8.3,17024,27.924,8.3,257
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,scifi,['JP'],8.3,17024,27.924,8.3,257
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,animation,['JP'],8.3,17024,27.924,8.3,257
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,comedy,['JP'],8.3,17024,27.924,8.3,257
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,drama,['JP'],8.3,17024,27.924,8.3,257
tm94606,Let Me In,MOVIE,2010,R,116,drama,"['GB', 'US']",7.1,121008,22.791,7.1,155
tm94606,Let Me In,MOVIE,2010,R,116,horror,"['GB', 'US']",7.1,121008,22.791,7.1,155
tm94606,Let Me In,MOVIE,2010,R,116,thriller,"['GB', 'US']",7.1,121008,22.791,7.1,155
tm94606,Let Me In,MOVIE,2010,R,116,fantasy,"['GB', 'US']",7.1,121008,22.791,7.1,155
tm94606,Let Me In,MOVIE,2010,R,116,european,"['GB', 'US']",7.1,121008,22.791,7.1,155
ts15986,Dead Set,SHOW,2008,TV-MA,141,scifi,['GB'],7.6,19812,9.68,7.6,180
ts15986,Dead Set,SHOW,2008,TV-MA,141,reality,['GB'],7.6,19812,9.68,7.6,180
ts15986,Dead Set,SHOW,2008,TV-MA,141,thriller,['GB'],7.6,19812,9.68,7.6,180
ts15986,Dead Set,SHOW,2008,TV-MA,141,comedy,['GB'],7.6,19812,9.68,7.6,180
ts15986,Dead Set,SHOW,2008,TV-MA,141,drama,['GB'],7.6,19812,9.68,7.6,180
ts15986,Dead Set,SHOW,2008,TV-MA,141,horror,['GB'],7.6,19812,9.68,7.6,180
ts15986,Dead Set,SHOW,2008,TV-MA,141,european,['GB'],7.6,19812,9.68,7.6,180
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,horror,['US'],5.2,99894,39.672,5.2,152
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,thriller,['US'],5.2,99894,39.672,5.2,152
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,crime,['US'],5.2,99894,39.672,5.2,152
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,drama,['US'],5.2,99894,39.672,5.2,152
ts22318,Winx Club,SHOW,2004,TV-G,23,animation,['IT'],6.2,6700,25.633,6.2,176
ts22318,Winx Club,SHOW,2004,TV-G,23,action,['IT'],6.2,6700,25.633,6.2,176
ts22318,Winx Club,SHOW,2004,TV-G,23,comedy,['IT'],6.2,6700,25.633,6.2,176
ts22318,Winx Club,SHOW,2004,TV-G,23,family,['IT'],6.2,6700,25.633,6.2,176
ts22318,Winx Club,SHOW,2004,TV-G,23,fantasy,['IT'],6.2,6700,25.633,6.2,176
ts22318,Winx Club,SHOW,2004,TV-G,23,thriller,['IT'],6.2,6700,25.633,6.2,176
ts22318,Winx Club,SHOW,2004,TV-G,23,european,['IT'],6.2,6700,25.633,6.2,176
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,PG-13,115,action,['US'],5.1,74637,21.495,5.1,192
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,PG-13,115,comedy,['US'],5.1,74637,21.495,5.1,192
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,PG-13,115,crime,['US'],5.1,74637,21.495,5.1,192
tm74780,The Bucket List,MOVIE,2007,PG-13,97,drama,['US'],7.4,244028,22,7.4,191
tm74780,The Bucket List,MOVIE,2007,PG-13,97,comedy,['US'],7.4,244028,22,7.4,191
tm74780,The Bucket List,MOVIE,2007,PG-13,97,european,['US'],7.4,244028,22,7.4,191
ts30356,Octonauts,SHOW,2010,TV-Y,15,action,['GB'],7.6,1083,40.327,7.6,115
ts30356,Octonauts,SHOW,2010,TV-Y,15,animation,['GB'],7.6,1083,40.327,7.6,115
ts30356,Octonauts,SHOW,2010,TV-Y,15,comedy,['GB'],7.6,1083,40.327,7.6,115
ts30356,Octonauts,SHOW,2010,TV-Y,15,family,['GB'],7.6,1083,40.327,7.6,115
ts32186,Sonic X,SHOW,2003,TV-Y7,21,family,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,animation,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,action,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,comedy,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,drama,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,thriller,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,fantasy,['JP'],6.2,4709,37.945,6.2,235
ts32186,Sonic X,SHOW,2003,TV-Y7,21,scifi,['JP'],6.2,4709,37.945,6.2,235
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,comedy,['US'],5.1,120997,83.018,5.1,116
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,horror,['US'],5.1,120997,83.018,5.1,116
tm111600,The Sweetest Thing,MOVIE,2002,R,84,comedy,['US'],5.1,58884,10.625,5.1,55
tm111600,The Sweetest Thing,MOVIE,2002,R,84,romance,['US'],5.1,58884,10.625,5.1,55
tm88045,How Do You Know,MOVIE,2010,PG-13,121,comedy,['US'],5.4,50383,9.889,5.4,209
tm88045,How Do You Know,MOVIE,2010,PG-13,121,drama,['US'],5.4,50383,9.889,5.4,209
tm88045,How Do You Know,MOVIE,2010,PG-13,121,romance,['US'],5.4,50383,9.889,5.4,209
tm78919,Mr. Bean's Holiday,MOVIE,2007,G,90,family,"['US', 'FR', 'DE', 'GB']",6.4,125160,32.512,6.4,55
tm78919,Mr. Bean's Holiday,MOVIE,2007,G,90,comedy,"['US', 'FR', 'DE', 'GB']",6.4,125160,32.512,6.4,55
tm78919,Mr. Bean's Holiday,MOVIE,2007,G,90,european,"['US', 'FR', 'DE', 'GB']",6.4,125160,32.512,6.4,55
tm173066,The Interpreter,MOVIE,2005,PG-13,128,thriller,"['GB', 'US', 'FR', 'DE']",6.4,106781,12.694,6.4,49
tm173066,The Interpreter,MOVIE,2005,PG-13,128,crime,"['GB', 'US', 'FR', 'DE']",6.4,106781,12.694,6.4,49
tm173066,The Interpreter,MOVIE,2005,PG-13,128,european,"['GB', 'US', 'FR', 'DE']",6.4,106781,12.694,6.4,49
tm118637,John Q,MOVIE,2002,PG-13,116,drama,['US'],7,133215,32.229,7,136
tm118637,John Q,MOVIE,2002,PG-13,116,thriller,['US'],7,133215,32.229,7,136
tm118637,John Q,MOVIE,2002,PG-13,116,crime,['US'],7,133215,32.229,7,136
tm142564,3 Idiots,MOVIE,2009,PG-13,170,drama,['IN'],8.4,390739,44.999,8.4,52
tm142564,3 Idiots,MOVIE,2009,PG-13,170,comedy,['IN'],8.4,390739,44.999,8.4,52
tm57190,The One,MOVIE,2001,PG-13,87,thriller,['US'],5.9,92007,21.223,5.9,105
tm57190,The One,MOVIE,2001,PG-13,87,action,['US'],5.9,92007,21.223,5.9,105
tm57190,The One,MOVIE,2001,PG-13,87,scifi,['US'],5.9,92007,21.223,5.9,105
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,scifi,['AU'],7.2,15179,30.832,7.2,125
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,drama,['AU'],7.2,15179,30.832,7.2,125
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,family,['AU'],7.2,15179,30.832,7.2,125
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,fantasy,['AU'],7.2,15179,30.832,7.2,125
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,horror,['US'],6.2,141736,80.47,6.2,192
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,crime,['US'],6.2,141736,80.47,6.2,192
ts24028,Still Game,SHOW,2002,TV-14,29,comedy,['GB'],8.9,7689,5.128,8.9,248
ts24028,Still Game,SHOW,2002,TV-14,29,european,['GB'],8.9,7689,5.128,8.9,248
tm148379,The Cat in the Hat,MOVIE,2003,PG,82,family,['US'],4,82684,66.8,4,178
tm148379,The Cat in the Hat,MOVIE,2003,PG,82,fantasy,['US'],4,82684,66.8,4,178
tm148379,The Cat in the Hat,MOVIE,2003,PG,82,comedy,['US'],4,82684,66.8,4,178
tm148379,The Cat in the Hat,MOVIE,2003,PG,82,action,['US'],4,82684,66.8,4,178
tm137342,Tears of the Sun,MOVIE,2003,R,121,war,['US'],6.6,121957,43.254,6.6,145
tm137342,Tears of the Sun,MOVIE,2003,R,121,action,['US'],6.6,121957,43.254,6.6,145
tm137342,Tears of the Sun,MOVIE,2003,R,121,drama,['US'],6.6,121957,43.254,6.6,145
tm137342,Tears of the Sun,MOVIE,2003,R,121,thriller,['US'],6.6,121957,43.254,6.6,145
tm90864,Due Date,MOVIE,2010,R,95,comedy,['US'],6.5,341390,36.06,6.5,167
tm90864,Due Date,MOVIE,2010,R,95,drama,['US'],6.5,341390,36.06,6.5,167
ts21740,Black Butler,SHOW,2008,TV-MA,25,scifi,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,animation,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,drama,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,thriller,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,comedy,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,fantasy,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,action,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,horror,['JP'],8.2,1877,36.122,8.2,60
ts21740,Black Butler,SHOW,2008,TV-MA,25,crime,['JP'],8.2,1877,36.122,8.2,60
tm32144,We Are Marshall,MOVIE,2006,PG,131,drama,['US'],7,61345,13.173,7,217
tm32144,We Are Marshall,MOVIE,2006,PG,131,sport,['US'],7,61345,13.173,7,217
tm141707,Blood and Bone,MOVIE,2009,R,93,thriller,['US'],6.7,33051,33.787,6.7,26
tm141707,Blood and Bone,MOVIE,2009,R,93,sport,['US'],6.7,33051,33.787,6.7,26
tm141707,Blood and Bone,MOVIE,2009,R,93,action,['US'],6.7,33051,33.787,6.7,26
tm141707,Blood and Bone,MOVIE,2009,R,93,crime,['US'],6.7,33051,33.787,6.7,26
tm141707,Blood and Bone,MOVIE,2009,R,93,drama,['US'],6.7,33051,33.787,6.7,26
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,horror,"['IT', 'US']",5.7,118925,65.747,5.7,3
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,action,"['IT', 'US']",5.7,118925,65.747,5.7,3
tm81030,The Golden Compass,MOVIE,2007,PG-13,113,action,"['GB', 'US']",6.1,187485,20.255,6.1,255
tm81030,The Golden Compass,MOVIE,2007,PG-13,113,fantasy,"['GB', 'US']",6.1,187485,20.255,6.1,255
tm81030,The Golden Compass,MOVIE,2007,PG-13,113,family,"['GB', 'US']",6.1,187485,20.255,6.1,255
ts687,The 4400,SHOW,2004,TV-14,44,drama,['US'],7.3,45249,37.169,7.3,72
ts687,The 4400,SHOW,2004,TV-14,44,scifi,['US'],7.3,45249,37.169,7.3,72
ts687,The 4400,SHOW,2004,TV-14,44,thriller,['US'],7.3,45249,37.169,7.3,72
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,comedy,"['US', 'GB']",6.2,132177,19.022,6.2,294
